,Global,Euro,G4+em,FI only,Global-equal
1997-09-25,0.4943420497574236,0.7401970906490019,0.7466135700400797,-0.274249685287494,0.03337241114040573
1997-09-28,0.6013541144495902,1.0861062644369694,0.7420421401179547,-0.3159452707117592,0.18029603506017366
1997-09-29,0.5515942698293601,1.2419480302154926,0.6788226798185881,-0.3735940874604603,0.10240942958538359
1997-09-30,0.5774473808944411,1.4945362807891662,0.7056946354430751,-0.37056924802836616,0.13652336399489884
1997-10-01,0.5904368075255851,1.526794351702358,0.6696810135217128,-0.3608207047120147,0.1360771164393308
1997-10-02,0.6170333642392917,1.4459686002975054,0.7071959948624461,-0.34960102607109267,0.16543303753583866
1997-10-05,0.6337743564798748,1.4468126260731264,0.7687034793230587,-0.3107568480043613,0.1782803943954856
1997-10-06,0.6227443803757787,1.364404274301767,0.7190073440183004,-0.2737736818446798,0.16412545577999213
1997-10-07,0.6788258965790581,1.3785999670906226,0.7754047124185552,-0.2776477796990331,0.2632112068544419
1997-10-08,0.641421025082754,1.3229746298321823,0.835285748316824,-0.2397197010527774,0.2911392554666777
1997-10-09,0.6698828419619101,1.4534870743827475,0.8465461009695211,-0.1967188150017332,0.38700327183468075
1997-10-12,0.6908056789807755,1.4262415781294258,0.8703040317547673,-0.15767750176010298,0.4216937190195493
1997-10-13,0.7207598891167947,1.3144698298099673,0.9331326513969957,-0.21081212231873125,0.48150282607841033
1997-10-14,0.7299227497814457,1.2680438697406413,0.971412013092974,-0.15891052631980546,0.502393640444836
1997-10-15,0.7513650908185668,1.3000418488130134,0.9498497357511493,-0.1786038584899869,0.5159293172030797
1997-10-16,0.6767895446320819,1.1996477620121657,0.893030201105979,-0.19079202567111114,0.5024493111648534
1997-10-19,0.6328148400930584,1.151942323126157,0.8959782884704234,-0.1857782125756816,0.446250456261573
1997-10-20,0.6901671715401747,1.2745639849490495,0.9475953650398659,-0.1310219378777704,0.42768158005528023
1997-10-21,0.8171217943826998,1.2760441802290803,1.0367237988850104,-0.12453018052958084,0.488667382651759
1997-10-22,0.5985216754867326,0.9221800690972966,0.7619021653806575,-0.0927625074702666,0.2701174138940808
1997-10-23,0.5839858031004534,0.973609396732272,0.6848229033314117,-0.06082090533497824,0.21629316160658418
1997-10-27,0.27743871031403367,0.49598966382861576,0.24129996156348804,-0.02592960894736966,-0.08069758989412185
1997-10-28,-0.10994104343341228,-0.15427609831612984,0.1288055990064914,0.04314272885587547,-0.5451896383173104
1997-10-29,0.16040303183325205,0.7016540070508229,0.12547905522868896,0.25257916709188166,-0.07709908778374266
1997-10-30,-0.13900524237765727,0.2488811536821105,-0.19013215069128503,0.024419165044940114,-0.2715180366961174
1997-10-31,-0.11234748354052243,0.01677354105238818,-0.1348232594804214,-0.05544900096256638,-0.20365031393247957
1997-11-03,-0.010067583904585096,0.3755851113081639,-0.007762472620212676,0.11049661725501451,-0.07103173187664696
1997-11-04,0.005088134540203869,0.32438157636231807,0.034427895505924094,0.11633816863234678,-0.06416783982393966
1997-11-05,0.03866597051454158,0.6169108377697026,0.011908050281358003,0.3765005731483734,-0.03861010210690963
1997-11-06,0.04077520696561753,0.31946817429160357,-0.016692186724038285,0.1964832840998994,-0.032235979611774
1997-11-07,-0.026595814347461652,-0.08095531073935322,-0.09418535265594034,0.2542676312108002,-0.0928428110288559
1997-11-10,-0.17697272316189838,-0.07029306133486049,-0.21708123508949217,0.19606969300905633,-0.21865600383115597
1997-11-11,-0.2778089861403699,-0.1658010005708008,-0.3087905615053579,0.20608076936685008,-0.3400979973194971
1997-11-12,-0.4611068425848945,-0.285539507945033,-0.5483724256361221,0.21532307771946982,-0.5396482494209486
1997-11-13,-0.5469316616000393,-0.2979414585100813,-0.6147597237346198,0.24090275582950502,-0.6538499997137805
1997-11-14,-0.5999385486672015,-0.3817406180326022,-0.5857102789713493,0.3602066923653296,-0.6574112304116342
1997-11-17,-0.4973544704027411,0.009185067477886805,-0.5263085262515416,0.14698035801574064,-0.5719246555128663
1997-11-18,-0.41616250865187693,-0.06097054520583049,-0.46741425931854463,0.18793579476868766,-0.5089058577246574
1997-11-19,-0.5268733476462722,-0.0903743550350008,-0.5327298375666505,0.094129381117839,-0.5838365501692142
1997-11-20,-0.4906829934924065,0.008912795204900376,-0.5243515187645058,0.08167459655009496,-0.5812905954578569
1997-11-21,-0.338709421466696,0.17463054000465922,-0.39667840346269767,0.18879246297954783,-0.4558590418393109
1997-11-24,-0.4848973559952626,0.029131782723634952,-0.5552675821035804,0.21359297625394566,-0.6245070794572809
1997-11-25,-0.6128033731801324,0.03306155533399707,-0.6610540715319219,0.19785551296342935,-0.6959958322592232
1997-11-26,-0.5136403672369655,0.34653490062891845,-0.5757701719060427,0.22181147377767868,-0.6512445662138636
1997-11-28,-0.6211301881490809,0.23702202772898762,-0.6945899654129852,0.19351930553271027,-0.7550904840358763
1997-12-01,-0.5977043646142005,0.49087040277013716,-0.6594906963242769,0.2558257918823662,-0.7565890943912496
1997-12-02,-0.6131613977030724,0.4367790052221109,-0.6402894911943255,0.16989086792263627,-0.7166975764924013
1997-12-03,-0.5347690247785325,0.36775478528961136,-0.5634938898381635,0.22085028529057282,-0.6272272118301938
1997-12-04,-0.4366619769840128,0.3977101715499033,-0.47941365489373555,0.2146901587145031,-0.4696729191804523
1997-12-05,-0.3185450778496526,0.5250478524009259,-0.3853214682294786,0.20967795033265435,-0.36324640768273103
1997-12-08,-0.3171772909190321,0.6476083629047219,-0.3876892149469575,0.18511661451102684,-0.2856348555056461
1997-12-09,-0.2749692595151275,0.5746473647554654,-0.37090311770030704,0.11795156503816448,-0.32494565127006503
1997-12-10,-0.3925476486833567,0.373791976504447,-0.5178654156462159,0.16475796897008232,-0.4006102719319638
1997-12-11,-0.6076950188449628,-0.056310178044847725,-0.702516226378145,0.1334834330857586,-0.6406474929467039
1997-12-12,-0.646464555426492,0.003280848703880568,-0.7399810057557744,0.10495453675641372,-0.6817263884810563
1997-12-15,-0.5350189307146132,0.06846430135645082,-0.6195793067788629,0.06767799752754322,-0.5814561472242692
1997-12-16,-0.44892003723729573,0.25396745108643015,-0.5493262286377032,0.08419378663439511,-0.5302500794245736
1997-12-17,-0.36256838630968685,0.3059063536990075,-0.46610805381956266,0.04020040880018319,-0.45361004796762755
1997-12-18,-0.44202927396774994,0.2172576975498816,-0.5555391428299464,0.06058577030972384,-0.5065396795545358
1997-12-19,-0.6314005464798131,-0.010042143529284286,-0.749293835474993,0.036347124853250534,-0.6587101235463652
1997-12-22,-0.6537576701096426,-0.03238488036197096,-0.746826749420012,0.02774273865938201,-0.64076519503717
1997-12-23,-0.6382175693093581,-0.14873102320355291,-0.746378631373038,0.12779897540983384,-0.627308454587119
1997-12-24,-0.6566439736268764,-0.1371813550591343,-0.7489681493708067,0.12400472261805881,-0.6661802367748753
1997-12-26,-0.6747393911903661,-0.042923891691589056,-0.7371297323435971,0.20065892904504493,-0.6713622411989318
1997-12-29,-0.6222822040077848,0.15236330785448005,-0.6789946712271681,0.07058564681481899,-0.6198090675089175
1997-12-30,-0.4516414552518674,0.2575938886649218,-0.5628866674337136,0.2447875376900842,-0.4662964021447873
1997-12-31,-0.47568114223590946,0.2388956676363309,-0.5975997110660584,0.23693546782433603,-0.4947566396224171
1998-01-02,-0.4723518032614013,0.2865802676477585,-0.5794040628911659,0.25593877553094496,-0.5265577360080882
1998-01-05,-0.5156900581460344,0.34511442216175664,-0.6052222368577581,-0.09065008588874124,-0.5914744515340801
1998-01-06,-0.4649735848889854,0.3035946825133863,-0.6051398244544596,-0.07373102360306513,-0.548211432428328
1998-01-07,-0.4791335704402637,0.21973574531323609,-0.6446540307071011,-0.09145942664893039,-0.5992129250902566
1998-01-08,-0.662584309232462,0.11774269454710672,-0.8192619754557892,-0.14741536274849013,-0.8027419110401101
1998-01-09,-0.7789426214994946,-0.0744364381871748,-0.9272316092521029,-0.17540282915411087,-0.9792115074706176
1998-01-12,-1.1192833223699277,-0.41506579097116914,-1.155187613844765,0.06543503225316122,-1.3565270489838126
1998-01-13,-0.9454619092177359,-0.3961552733768782,-0.900888495309142,-0.22646519874604149,-1.0772785751329474
1998-01-14,-0.9000025369086478,-0.45928175620738165,-0.9328978928931164,-0.193385405650131,-0.9832306998934908
1998-01-15,-1.0073497326177903,-0.44554643159584795,-0.9888837489612573,-0.17743380162054953,-1.1278072282012006
1998-01-16,-0.8691344713208797,-0.18261979869997352,-0.8355841115703503,-0.1799793422298561,-1.0305268029108987
1998-01-20,-0.8732300282239767,0.0032790251504040413,-0.8859005629750696,-0.20414191144578664,-1.04739192631404
1998-01-21,-0.8686064308977901,-0.21079611929594702,-0.9509252349753626,-0.20255196673765247,-1.045064245506356
1998-01-22,-1.0215920745090399,-0.5135432501992653,-1.0534133212525731,-0.19727131389871996,-1.1953025679775175
1998-01-23,-1.049692936637975,-0.4712608256982025,-1.1043833514714652,-0.269370958911587,-1.2410690495425472
1998-01-26,-1.1480874615577812,-0.4853475641176892,-1.2001902959075619,-0.3388591381132394,-1.326256422150452
1998-01-27,-1.0894943312917917,-0.48787385265104355,-1.1616103725410898,-0.35139187441458786,-1.254074276138962
1998-01-28,-1.0570782709268585,-0.2626654226372158,-1.1476680296565194,-0.3309251194812843,-1.2355949697936532
1998-01-29,-1.1850828535260256,-0.31293796679389746,-1.2677773298977713,-0.3594272589192234,-1.3521014428149283
1998-01-30,-1.123098168815844,-0.3520377233733416,-1.1937980570950506,-0.38566033386201726,-1.2586111859965254
1998-02-02,-0.9038599238303201,-0.18686217174801129,-0.9504759154081559,-0.43354417108748056,-0.9931629935795363
1998-02-03,-0.9039311264334617,-0.03903801829543592,-0.9413662589334623,-0.4580016454000788,-0.9813812642557919
1998-02-04,-1.0056584098369257,-0.1332801557400995,-1.029489592735144,-0.48109668241811215,-1.1154228796919212
1998-02-05,-0.9294742923054464,-0.14336374601521804,-0.9924241075018199,-0.4426208613739552,-1.036219904359547
1998-02-06,-0.8382564190133734,-0.293720516938534,-0.8802818823351697,-0.45434266242041876,-0.9235001157503063
1998-02-09,-0.8075724942437016,-0.0666603790637529,-0.8386954576341394,-0.44262610634839983,-0.9075671984893108
1998-02-10,-0.7988460645489053,-0.08093375727476279,-0.8238450304581564,-0.4558856263466003,-0.8887163635181488
1998-02-11,-0.7827855861844002,-0.024602727992151394,-0.7835175113590698,-0.45797341380668455,-0.8686667798266904
1998-02-12,-0.8414221881067623,-0.02035295144390034,-0.8605143488602779,-0.5074525549561075,-0.9643616383577336
1998-02-13,-0.878431433719509,0.07584542981351312,-0.8972140694832809,-0.4924600690759161,-0.9940866374975609
1998-02-17,-0.8068830015478193,0.3180646505875845,-0.8004222450573178,-0.54637285896983,-0.8875805644085717
1998-02-18,-0.7476059593750881,0.5501177559845776,-0.7730764859173027,-0.49897172047090754,-0.7711518691179798
1998-02-19,-0.7343036080242867,0.3083644982619209,-0.7333475913802261,-0.4694300374547299,-0.7219991759118307
1998-02-20,-0.7443788967579565,0.2347925708210431,-0.703901005448536,-0.46052013949948545,-0.7327800481874357
1998-02-23,-0.6931502904808574,0.30561292832919773,-0.6935572646654284,-0.46105650946042703,-0.6674100953111735
1998-02-24,-0.6683412179526877,0.5448847462306466,-0.6835870842748201,-0.507247870375334,-0.6287821281868593
1998-02-25,-0.6147691924263429,0.7079099058402648,-0.6561435113370551,-0.5430896034868581,-0.5517287065541547
1998-02-26,-0.537311676358831,1.004429897236519,-0.630063400710537,-0.5476574545958532,-0.4574144269221801
1998-02-27,-0.5031275703218421,1.0186873159116523,-0.6193678850873354,-0.5556315688043141,-0.41913651778694194
1998-03-02,-0.3616197030867916,1.2590642700535901,-0.4618074317587607,-0.5861820439262544,-0.2678776880102754
1998-03-03,-0.2618867154379665,1.453898131998115,-0.33341366055940774,-0.5747869063585802,-0.14380806808300686
1998-03-04,-0.31675240151005535,1.1842891044897015,-0.43175733698516483,-0.5128882580062872,-0.20294910235181723
1998-03-05,-0.4464141867892151,0.9993371518684406,-0.5253739471071404,-0.2678226666015166,-0.33524672059336025
1998-03-06,-0.3951929761916592,1.299905946087626,-0.5142741893924765,-0.502479026742051,-0.3222765220645073
1998-03-09,-0.4761331590126835,1.3439488520995444,-0.6221373428669906,-0.4900583477064475,-0.4953290115941045
1998-03-10,-0.4734461899431826,1.3788212914911824,-0.6102053846888197,-0.4949589074835845,-0.5726523608381963
1998-03-11,-0.4449176541628495,1.4037954130647918,-0.5845912534478657,-0.4724429891134585,-0.549496499865316
1998-03-12,-0.4701871917921475,1.5110950254336888,-0.5838949915463811,-0.49863419420883937,-0.5520935086798657
1998-03-13,-0.3581646238529167,1.7981194181667575,-0.4790028737098304,-0.5128651042253509,-0.45916734480804994
1998-03-16,-0.3553635582217005,2.026136195505048,-0.5078194517645431,-0.5158380209415786,-0.4740880713126619
1998-03-17,-0.3724453475727487,2.1684534557089012,-0.494244918689263,-0.5003257355916417,-0.4845621757419636
1998-03-18,-0.44576640450002525,1.9843879735591456,-0.5644601589925451,-0.46773817795076894,-0.4979403622065983
1998-03-19,-0.3879973163208559,1.9388015197463264,-0.5420019275215132,-0.45810499061647414,-0.4151542773971009
1998-03-20,-0.33376853068744883,2.0695390213273273,-0.5109109408850319,-0.4437151896757602,-0.33682021803223033
1998-03-23,-0.3622549997185051,2.0673212528819844,-0.5238945818439662,-0.41500912329721956,-0.35442356744203246
1998-03-24,-0.37261414274414095,2.063095264843125,-0.5387041797485121,-0.44871584182291513,-0.3416600267569088
1998-03-25,-0.373644899893414,2.2796422212784995,-0.5618095159699402,-0.4400672992883547,-0.3631177036067427
1998-03-26,-0.36610521732264567,2.1901399962660633,-0.5331245310192858,-0.4471442455229887,-0.3710334241376932
1998-03-27,-0.3728701751108989,2.249926440476826,-0.5413041138373149,-0.5028894605632801,-0.4092025814495053
1998-03-29,-0.38643439306478444,2.352238107285102,-0.5762163493782143,-0.45544713869733766,-0.43571019119215054
1998-03-30,-0.4223793979285302,2.330847318550719,-0.6008438669188572,-0.4837597072832895,-0.4944746228997721
1998-03-31,-0.47426745671990633,2.3467549082391845,-0.6797159534689207,-0.4276548090570838,-0.550733846621515
1998-04-01,-0.5094799210322772,2.362355936598916,-0.737467571781898,-0.4710970169074751,-0.5510177181675954
1998-04-02,-0.610883216334972,2.3588963515127315,-0.8708118742104103,-0.5637662799327454,-0.6363914513456004
1998-04-05,-0.6505755718407313,2.5809041429633552,-0.9175000892145379,-0.5012445833698642,-0.6765117497937136
1998-04-06,-0.6926977424233985,2.5898811673818245,-0.9866676790794304,-0.5148891467263914,-0.701773858257663
1998-04-07,-0.5980284998250858,2.4759210715020865,-0.8756346317437889,-0.5437843525759206,-0.6405832490539282
1998-04-08,-0.6139623329923142,2.518892456163754,-0.9198227422624964,-0.5717678959822309,-0.6936370916051944
1998-04-12,-0.5466134880672572,2.732061508283251,-0.8904757537162871,-0.6076526999012608,-0.640799686899343
1998-04-13,-0.5347342569746122,2.793422330131641,-0.8763767021173166,-0.6047454456079874,-0.654903931454668
1998-04-14,-0.4910002185748472,2.864205758212866,-0.835861640488524,-0.5619065666004414,-0.6334078622439071
1998-04-15,-0.5473983344574626,2.8421621365893572,-0.9095490436403911,-0.5173259189506967,-0.6453199913228461
1998-04-16,-0.5462030853235726,2.818172886112525,-0.9110365685905916,-0.5624575482052594,-0.6130017197774811
1998-04-19,-0.5784151085652882,3.042716765543317,-0.9496255544624819,-0.5653055415909136,-0.6293501484385825
1998-04-20,-0.5189079025268906,3.150169767493341,-0.9130852503334951,-0.6033764896231525,-0.6185155970611358
1998-04-21,-0.4355235303066718,3.1301970474625653,-0.8800542099581878,-0.6072654484199257,-0.49368913629783556
1998-04-22,-0.5173646821852906,2.7076561267281094,-0.9478579920708637,-0.6388998878745227,-0.5292379525181853
1998-04-23,-0.5260645233378743,2.410164295256534,-0.9229365565287787,-0.6415550282302664,-0.4927901240224323
1998-04-26,-0.43953066910661254,2.3593414409322717,-0.8444352544878444,-0.5381579729092381,-0.39699968308432565
1998-04-27,-0.4299930283752721,2.4864735485134024,-0.8519305513828741,-0.5392800551836002,-0.3616017105863433
1998-04-28,-0.1531609486922885,2.5895459286778415,-0.48977612705344575,-0.5520525406590532,-0.09266036805848984
1998-04-29,0.44154317957451106,3.1593404294982963,-0.06460897538042785,-0.6120097258570865,0.5061531479274043
1998-04-30,0.014390905335451926,2.7922412897763387,-0.39163747194700815,-0.6152733307601754,0.11754473345220245
1998-05-03,0.31118409131549657,3.2467385277402423,-0.09476137668411969,-0.5721991763758871,0.33518612138781423
1998-05-04,0.29559950414850233,3.1145217471732662,-0.12247918504425923,-0.5281106095045082,0.28250034041431643
1998-05-05,0.07342560389186403,2.918253818408291,-0.4371180970404036,-0.4887141931205195,0.0035833152311363775
1998-05-06,-0.003877019109154445,2.843436775606671,-0.5404118581212977,-0.4916802457136405,-0.08196825733313293
1998-05-07,-0.03013719960956751,2.870652594218435,-0.5393396072492455,-0.5203430716085846,-0.12390689767204499
1998-05-10,0.04537102491079956,3.133621373099694,-0.4832846783903173,-0.5029512296561475,-0.09551180686153266
1998-05-11,0.16139538393794825,3.256009162104777,-0.3614788505281629,-0.4343925710166435,-0.020826004657728533
1998-05-12,0.15238859077401082,3.2360374541330623,-0.3981828605848562,-0.42130284149187425,-0.06835774021154106
1998-05-13,0.18633237622097232,3.2757590483695256,-0.33138755259105374,-0.39808102191205585,0.021067494816378797
1998-05-14,0.30960228648034366,3.3558069686530843,-0.10906499592016355,-0.41158908121195004,0.16425079337794868
1998-05-17,0.22653118189359783,3.1783485855800895,-0.25576441193363253,-0.4725620042495661,0.12211362441581237
1998-05-18,0.33006478143385587,3.3413046550475745,-0.2477048229648685,-0.42966690892859527,0.11945653103112507
1998-05-19,0.14741034675811113,3.2897123190351447,-0.4500642184623872,-0.4252095371256678,0.06551766214034549
1998-05-20,0.09525036064968911,3.299712954946288,-0.5138671508253143,-0.44638736218650094,0.10126596452990061
1998-05-21,0.18653204108511678,3.397925165496452,-0.48299532295321707,-0.3704429281690019,0.13709875058588677
1998-05-25,0.023248156890943145,3.3444959774100593,-0.6665491302301505,-0.3416357479533273,0.05607088897501301
1998-05-26,-0.4258319278800193,2.958808637494299,-1.028211556927346,-0.3458784744065901,-0.3777225880856014
1998-05-27,-0.15107753685637926,3.0849384453563773,-0.7044112607135308,-0.3013923357119193,-0.16224935959093656
1998-05-28,-0.056824277790528774,3.1373156283093624,-0.642884817324549,-0.3680625855839933,-0.10627694172101985
1998-05-31,-0.4220137678026752,2.974371037739632,-1.0269061457307576,-0.3913263332129602,-0.43288717778997415
1998-06-01,-0.26949443909416426,3.0742776503233222,-0.7897305807466714,-0.3253900725201012,-0.3262113701007367
1998-06-02,-0.04033895607115766,3.0121355479911482,-0.5744939523545787,-0.32692353484971837,-0.06703728051939245
1998-06-03,-0.001716470420757607,2.9994700915843566,-0.49029652096203075,-0.26865548870054784,-0.05010410769671983
1998-06-04,-0.08024914724668399,3.141958916491833,-0.5809261804532806,-0.3680262480270238,-0.1333198899627448
1998-06-07,-0.17535276576093783,3.203580025889559,-0.6787697877429527,-0.3846021297471684,-0.2808992146177253
1998-06-08,-0.36353076178458826,3.110112750639566,-0.8717885646537618,-0.43752283824457316,-0.489157455412195
1998-06-09,-0.5550945993482532,3.0501364731527483,-1.0941160823152107,-0.40382746763894145,-0.7783087095524922
1998-06-10,-0.7748523558264357,2.912599026740031,-1.2461922663877485,-0.42467864833982194,-0.9048003887510174
1998-06-11,-0.7040877154632057,2.7351467018706366,-1.1461937021043551,-0.39578881833074475,-0.8435471373550949
1998-06-14,-0.5753352064522291,2.7573941538748343,-1.0393984069281192,-0.34332383214621987,-0.6962300376061098
1998-06-15,-0.5500639209782263,2.8326931587567854,-1.0105945705961605,-0.29372600484603095,-0.7060597491282656
1998-06-16,-0.42243838699237357,3.111447890341308,-0.8945858848021877,-0.2865205792872402,-0.5132184693731406
1998-06-17,-0.3314982992937849,2.9313991697441755,-0.8235991118327449,-0.3525535285587332,-0.3819107680824924
1998-06-18,-0.6202528037225303,2.793881519611068,-1.0670145242849203,-0.3019978815792841,-0.6343410062085107
1998-06-21,-0.6142909469670236,2.7103020767693446,-1.0221386364448717,-0.332495359352063,-0.7371770031564193
1998-06-22,-0.42983052842317593,3.003104495059872,-0.8319845309766961,-0.320920618059263,-0.6176761884730912
1998-06-23,-0.34285087648884177,3.040945695288437,-0.799905976483809,-0.28394250732972165,-0.5853635276604452
1998-06-24,-0.38081748463185405,3.222800838492888,-0.9032847744908854,-0.27887967885333537,-0.6146358186410052
1998-06-25,-0.490640535559996,3.1365000134086367,-1.0185017799287621,-0.280038311040648,-0.7124151926544151
1998-06-28,-0.5594055850432352,3.25802743455702,-1.116672144368267,-0.5099654713746058,-0.7982078133214546
1998-06-29,-0.6468786363708423,3.05959104317935,-1.183931804387604,-0.4437197339506772,-0.8839939543583443
1998-06-30,-0.7015840306549054,3.1196713495772546,-1.2380663261449425,-0.7379417408682476,-0.959538327327712
1998-07-01,-0.7212957876420785,3.1553485777922923,-1.2721655089948787,-0.6960310298318371,-0.9163837836396072
1998-07-05,-0.7993043108613562,3.0333861292957733,-1.3640903482617306,-0.6991489261227388,-0.954675786104061
1998-07-06,-0.8489844082119662,2.988105366229067,-1.410008031443627,-0.23284471165969173,-0.9605490515563306
1998-07-07,-0.8806661456237618,3.116131297459914,-1.4131815475500265,-0.3034119109984838,-0.966731097934264
1998-07-08,-0.8599888582120994,3.091756158703609,-1.3603652579475218,-0.2820643098089483,-0.9348450128149745
1998-07-09,-0.6798806149435501,3.222195900919428,-1.1722698666750153,-0.23001998392333617,-0.7412747891072886
1998-07-12,-0.3869131995519075,3.453431445394099,-0.8606461345205357,-0.21999284715077128,-0.5010934684508533
1998-07-13,0.21105101421395503,3.796510714846256,-0.2942666341515822,-0.2895722749471365,0.05394249000623047
1998-07-14,0.06414356293212808,3.6879944834750815,-0.40578775522928423,-0.21296309196880567,-0.1264120454867149
1998-07-15,0.018863826488316,3.638657439943467,-0.414428488703702,-0.23367485991347325,-0.20386928686398711
1998-07-16,0.19793311610078818,3.801217920362106,-0.22443894554782662,-0.2775199608305547,0.02725197104861973
1998-07-19,0.09317145043194232,3.7063464868880938,-0.33050349896938913,-0.2767954280249662,-0.08014631538385907
1998-07-20,-0.005187274752881749,3.5713819317769184,-0.39640422855426727,-0.3151101224889686,-0.15073211594954808
1998-07-21,-0.18881683853086945,3.4740215135228927,-0.5488654396246555,-0.21858690726850064,-0.3118156034900762
1998-07-22,-0.16279385356884754,3.4604901500001035,-0.561290798021698,-0.19040896785984282,-0.2789683989604878
1998-07-23,-0.20138082401776913,3.4436447489214146,-0.5806317653303962,-0.1463089255102761,-0.30033209669918043
1998-07-26,-0.29136623966041275,3.267603878723304,-0.6492322900608147,-0.03589782026217209,-0.35656954785514267
1998-07-27,-0.3790191606749551,3.150326666456854,-0.7499879938668796,-0.08181214731671266,-0.4615943800312378
1998-07-28,-0.4112199375833239,2.9395108507411787,-0.7423555454483566,-0.03101811179272118,-0.5298072627931446
1998-07-29,-0.246390643575142,3.004432596927677,-0.5582730937985617,-0.026720500926402047,-0.389132059731101
1998-07-30,-0.320218687449324,2.8785670697437182,-0.6259488547292997,-0.04236692875112674,-0.5035632745188617
1998-08-02,-0.6854858601485694,2.5921930936245072,-0.9860415697633755,-0.01462227996656651,-0.9529443705416384
1998-08-03,-0.7230785564814408,2.5712716880245567,-1.054207352965611,-0.03649042641918604,-1.0574939777748205
1998-08-04,-0.7336575349433359,2.323925260561889,-1.0189752539914305,-0.11200810692650248,-1.031908778618125
1998-08-05,-0.9123999120651938,2.0979872144379654,-1.19160739123207,-0.07801059826331852,-1.2070238759901128
1998-08-06,-1.1401466728613143,2.192010817699641,-1.4691509822365068,-0.09448573975649327,-1.4684631661286927
1998-08-09,-1.3309140010374465,1.9425147421645532,-1.6508590863245707,-0.14056312145252092,-1.6423722265601575
1998-08-10,-1.6630938973379987,1.5329103787736698,-1.9624428673535583,-0.17690459364776917,-1.9650813384374264
1998-08-11,-1.5681705702971773,1.6610422091100516,-1.9316264720155463,-0.12597252812137782,-1.8544636318512016
1998-08-12,-1.7771029222015973,1.7539978746911389,-2.1118078754366665,-0.10458912639332896,-2.061304856157866
1998-08-13,-1.4535257871488325,1.9327984594650396,-1.7835959268477355,-0.12166331723727591,-1.700980153861581
1998-08-16,-1.4980899344745768,1.7993410885998893,-1.8204490375195976,-0.0982366428647719,-1.7895121550837438
1998-08-17,-1.507231583772242,2.0957441253285394,-1.8579953810174525,-0.1000876967023418,-1.8534293835688458
1998-08-18,-1.5967338399085056,2.186275675422307,-1.9766126311985692,-0.1785940652590795,-1.871596414159048
1998-08-19,-1.7360506801740399,2.0173121110430032,-2.138236912181736,-0.20300076150945656,-1.9612201589861393
1998-08-20,-1.983404528761097,1.4464212290560663,-2.33501525724928,-0.3286064942991137,-2.217438868064276
1998-08-23,-1.8108186602568244,1.3897821427719175,-2.2020918304244037,-0.2632985101232681,-2.1239002387631123
1998-08-24,-1.7566779157130745,1.3879741211325551,-2.154498818953883,-0.2679055641568319,-2.0773116917811736
1998-08-25,-1.806967354438352,1.1200896340845583,-2.195490451255881,-0.24612472985836997,-2.136995204510567
1998-08-26,-1.9908707260195753,0.54554814064797,-2.3671067003128843,-0.24486770725848445,-2.330321762712094
1998-08-27,-2.2547776122204604,0.19095745973750988,-2.5767245755520305,-0.2096854441963359,-2.543926821179802
1998-08-30,-2.341458341844823,-0.015558411985423844,-2.6564906978636165,-0.1478459567076411,-2.634230950208997
1998-08-31,-2.361631832402156,-0.11833487611350424,-2.6116156808208126,-0.2926573882223532,-2.7164057597446796
1998-09-01,-2.1050857705722024,0.2515808446339463,-2.4184522295763413,-0.26510098210610916,-2.4483711516218705
1998-09-02,-2.0092786493125665,-0.24412416397119985,-2.321179245296006,-0.164162420606007,-2.3316380248347226
1998-09-03,-1.748866045925421,-0.32934431730068214,-2.0761514549498177,-0.26894178354588966,-2.051425811638461
1998-09-07,-1.9328320540969237,-0.04593789547284101,-2.2943154415603253,-0.29653580217297754,-2.3063164977431727
1998-09-08,-2.1664613040930223,-0.30528575010195097,-2.505332890414161,-0.34177579839620864,-2.45208073717298
1998-09-09,-2.2356479634720565,-0.8476718199337038,-2.6105753604884563,-0.2360841892914678,-2.4951815544484153
1998-09-10,-2.4475780407351513,-1.0875878215536559,-2.7197041503619035,-0.12853675566162592,-2.732416628687813
1998-09-13,-2.47097253725273,-0.8194583694698899,-2.711357352130392,-0.09760273926120266,-2.7277879038372728
1998-09-14,-2.383089440303605,-1.0239136562984255,-2.47563804630623,-0.20602688766168842,-2.658089354873446
1998-09-15,-2.263594905231156,-0.8759983954120434,-2.3530109162393686,-0.1913937462202182,-2.561966753926371
1998-09-16,-2.5273923578823663,-1.4265377726304898,-2.564216520640041,-0.22060980824583104,-2.794250199163607
1998-09-17,-2.3835241232587103,-1.6011110494766603,-2.376722953859138,-0.14573518682247355,-2.6580241316210644
1998-09-20,-2.4511582721885556,-2.0896991130475993,-2.4133209506943882,-0.2732557637276577,-2.722146166296845
1998-09-21,-2.4273872753344445,-1.9055996864911964,-2.4003985790655,-0.2468077696578601,-2.6643298537835527
1998-09-22,-2.359139602990263,-1.7555039739346303,-2.271724052104485,-0.07958314324503146,-2.5996608531670806
1998-09-23,-2.316433902538343,-1.815428194102402,-2.268413262554582,-0.20245239167023188,-2.473583642266412
1998-09-24,-2.4175274986982656,-2.00134415326066,-2.3458919573977277,-0.1182115991113798,-2.5590615514760726
1998-09-27,-2.3986074361506438,-1.8344002219569233,-2.3374911406141226,-0.08285098389462986,-2.525167970410692
1998-09-28,-2.3444971786554967,-1.9202215027203318,-2.280390656473196,-0.11520425451333027,-2.4665988244848753
